@relation datos_simplificados

@attribute blueWins {FALSE,TRUE}
@attribute blueFirstBlood {TRUE,FALSE}
@attribute blueKills numeric
@attribute blueDeaths numeric
@attribute blueAssists numeric
@attribute blueDragons {FALSE,TRUE}
@attribute blueHeralds {FALSE,TRUE}
@attribute blueTowersDestroyed numeric
@attribute blueAvgLevel numeric
@attribute blueTotalMinionsKilled numeric
@attribute blueGoldDiff numeric
@attribute blueExperienceDiff numeric
@attribute redFirstBlood {FALSE,TRUE}
@attribute redKills numeric
@attribute redDeaths numeric
@attribute redAssists numeric
@attribute redDragons {FALSE,TRUE}
@attribute redHeralds numeric
@attribute redTowersDestroyed numeric
@attribute redAvgLevel numeric
@attribute redTotalMinionsKilled numeric
@attribute redGoldDiff numeric
@attribute redExperienceDiff numeric

@data
FALSE,TRUE,3,3,3,FALSE,FALSE,0,6.6,205,-1021,-2152,FALSE,3,3,5,TRUE,0,0,7.2,238,1021,2152
FALSE,TRUE,5,6,6,FALSE,FALSE,0,6.8,200,-450,-1721,FALSE,6,5,5,TRUE,0,0,7.4,225,450,1721
FALSE,TRUE,10,10,10,TRUE,FALSE,0,6.8,163,-790,-1172,FALSE,10,10,8,FALSE,1,0,7,207,790,1172
FALSE,FALSE,3,5,2,FALSE,TRUE,0,7,227,-989,-1102,TRUE,5,3,3,TRUE,0,0,7.4,224,989,1102
FALSE,TRUE,6,8,8,FALSE,FALSE,0,6.6,200,-1412,-768,FALSE,8,6,9,FALSE,0,0,6.8,227,1412,768
TRUE,FALSE,7,2,6,FALSE,FALSE,0,7.2,209,1926,3774,TRUE,2,7,3,TRUE,0,0,6.4,235,-1926,-3774
FALSE,TRUE,8,8,12,FALSE,FALSE,0,6.8,188,-3022,-613,FALSE,8,8,6,FALSE,1,1,7.2,221,3022,613
TRUE,FALSE,4,6,2,TRUE,FALSE,0,7,205,-716,573,TRUE,6,4,5,FALSE,0,0,6.8,207,716,-573
FALSE,FALSE,10,4,13,FALSE,FALSE,0,7,220,3522,1996,TRUE,4,10,5,TRUE,0,0,6.6,206,-3522,-1996
FALSE,TRUE,5,4,9,FALSE,FALSE,0,6.8,222,148,-543,FALSE,4,5,4,FALSE,0,0,7,210,-148,543
FALSE,FALSE,1,7,2,FALSE,FALSE,0,7,222,-2987,-2017,TRUE,7,1,10,TRUE,0,0,7.4,235,2987,2017
TRUE,TRUE,6,5,9,FALSE,FALSE,0,7.2,263,2303,2950,FALSE,5,6,9,TRUE,0,0,6.6,191,-2303,-2950
FALSE,FALSE,3,3,3,FALSE,FALSE,0,6.8,239,288,-339,TRUE,3,3,2,FALSE,0,0,7,232,-288,339
TRUE,TRUE,4,4,8,TRUE,FALSE,0,7.2,239,1692,373,FALSE,4,4,3,FALSE,1,0,6.8,209,-1692,-373
FALSE,FALSE,5,11,8,FALSE,FALSE,0,7,224,-1546,-710,TRUE,11,5,12,TRUE,0,0,7.4,183,1546,710
FALSE,FALSE,8,10,8,FALSE,FALSE,0,6.8,209,-1226,48,TRUE,10,8,12,TRUE,0,0,6.8,225,1226,-48
FALSE,TRUE,7,12,9,FALSE,FALSE,0,6.2,194,-1985,-3666,FALSE,12,7,13,TRUE,0,0,7.2,187,1985,3666
TRUE,TRUE,7,10,9,FALSE,FALSE,0,6.6,199,-2005,-1736,FALSE,10,7,10,FALSE,0,0,6.8,229,2005,1736
FALSE,FALSE,4,6,2,TRUE,TRUE,0,7,201,-1530,-146,TRUE,6,4,8,FALSE,0,0,7.2,220,1530,146
FALSE,TRUE,3,12,2,FALSE,TRUE,0,6.6,215,-4600,-3906,FALSE,12,3,11,FALSE,0,0,7.4,209,4600,3906
TRUE,FALSE,6,4,6,TRUE,FALSE,0,6.8,216,75,-123,TRUE,4,6,1,FALSE,0,0,6.8,254,-75,123
TRUE,TRUE,8,5,7,FALSE,FALSE,0,6.8,207,-185,-1442,FALSE,5,8,3,TRUE,1,0,7,228,185,1442
TRUE,TRUE,4,7,4,TRUE,FALSE,0,6.8,213,-418,15,FALSE,7,4,11,FALSE,0,0,6.8,166,418,-15
TRUE,TRUE,9,2,9,FALSE,TRUE,0,7.4,232,3642,2198,FALSE,2,9,1,TRUE,0,0,7,199,-3642,-2198
TRUE,TRUE,13,5,21,TRUE,FALSE,0,7.2,204,5397,2928,FALSE,5,13,5,FALSE,0,0,6.4,175,-5397,-2928
TRUE,TRUE,5,3,3,FALSE,FALSE,0,7.4,255,2247,1439,FALSE,3,5,1,TRUE,0,0,7,202,-2247,-1439
TRUE,FALSE,3,7,3,TRUE,FALSE,0,6.2,193,-944,-2050,TRUE,7,3,6,FALSE,0,0,6.8,213,944,2050
FALSE,FALSE,9,10,14,FALSE,FALSE,0,7,232,46,99,TRUE,10,9,16,FALSE,0,0,7,236,-46,-99
TRUE,FALSE,6,4,5,FALSE,FALSE,0,7,245,1530,2305,TRUE,4,6,5,TRUE,0,0,6.6,216,-1530,-2305
TRUE,TRUE,9,2,5,TRUE,FALSE,0,7.2,272,3854,2379,FALSE,2,9,1,FALSE,0,0,6.8,230,-3854,-2379
TRUE,TRUE,5,7,6,FALSE,TRUE,0,6.8,217,-450,127,FALSE,7,5,7,TRUE,0,0,7,223,450,-127
FALSE,FALSE,6,8,9,FALSE,FALSE,0,6.8,215,-1962,-684,TRUE,8,6,12,FALSE,0,0,7,223,1962,684
TRUE,TRUE,11,5,14,FALSE,TRUE,1,6.8,193,4238,1418,FALSE,5,11,4,TRUE,0,0,6.8,206,-4238,-1418
TRUE,FALSE,6,3,5,FALSE,FALSE,0,7.2,232,1037,922,TRUE,3,6,2,FALSE,0,0,6.6,238,-1037,-922
FALSE,FALSE,11,9,10,TRUE,FALSE,0,6.6,203,-366,-923,TRUE,9,11,10,FALSE,0,0,6.6,217,366,923
TRUE,FALSE,2,9,4,FALSE,FALSE,0,6.8,225,-1673,-1730,TRUE,9,2,10,TRUE,0,0,7,215,1673,1730
FALSE,TRUE,4,14,2,FALSE,FALSE,0,6.2,170,-6047,-3060,FALSE,14,4,20,TRUE,1,1,7,203,6047,3060
TRUE,TRUE,6,8,7,TRUE,FALSE,0,7,217,-677,-1382,FALSE,8,6,6,FALSE,1,0,7.2,214,677,1382
FALSE,TRUE,2,6,1,FALSE,FALSE,0,7,214,-2465,-911,FALSE,6,2,6,FALSE,1,0,7.2,243,2465,911
TRUE,TRUE,7,6,9,TRUE,FALSE,0,7,212,-365,855,FALSE,6,7,10,FALSE,0,0,6.8,238,365,-855
TRUE,TRUE,14,4,11,TRUE,FALSE,0,7.4,225,5057,3423,FALSE,4,14,3,FALSE,0,0,6.6,197,-5057,-3423
TRUE,TRUE,12,5,11,FALSE,TRUE,0,7.2,222,2292,1022,FALSE,5,12,8,FALSE,0,0,7,213,-2292,-1022
TRUE,TRUE,10,4,12,TRUE,FALSE,0,7.2,240,5117,4126,FALSE,4,10,4,FALSE,0,0,6.4,193,-5117,-4126
TRUE,TRUE,6,6,7,FALSE,FALSE,0,7,224,-304,-1023,FALSE,6,6,6,TRUE,0,0,7,240,304,1023
FALSE,FALSE,2,3,2,FALSE,FALSE,0,7,245,390,-828,TRUE,3,2,1,TRUE,1,0,7.2,235,-390,828
FALSE,FALSE,3,3,2,FALSE,TRUE,0,7,243,-257,-883,TRUE,3,3,6,FALSE,0,0,7.2,232,257,883
TRUE,TRUE,10,4,11,FALSE,FALSE,0,7.4,252,3737,1796,FALSE,4,10,4,FALSE,0,0,7,203,-3737,-1796
TRUE,TRUE,4,3,5,FALSE,FALSE,0,7,227,2167,538,FALSE,3,4,4,TRUE,0,0,6.8,208,-2167,-538
FALSE,FALSE,5,10,4,FALSE,FALSE,0,7,199,-2870,-2023,TRUE,10,5,14,TRUE,0,0,7.2,229,2870,2023
TRUE,TRUE,4,6,3,FALSE,FALSE,0,6.6,192,-1962,-2464,FALSE,6,4,6,FALSE,0,0,7,244,1962,2464
FALSE,FALSE,5,7,7,TRUE,FALSE,0,7.2,229,-704,-531,TRUE,7,5,10,FALSE,0,0,7.2,205,704,531
TRUE,TRUE,4,4,3,FALSE,TRUE,0,6.8,222,946,594,FALSE,4,4,4,TRUE,0,0,6.8,213,-946,-594
FALSE,FALSE,9,8,8,TRUE,FALSE,0,6.8,208,-496,-1184,TRUE,8,9,9,FALSE,0,0,7,186,496,1184
FALSE,TRUE,4,16,5,FALSE,FALSE,0,6,171,-5395,-5287,FALSE,16,4,18,TRUE,1,0,7.4,217,5395,5287
TRUE,FALSE,6,6,5,FALSE,FALSE,0,7.2,207,59,-107,TRUE,6,6,7,TRUE,0,0,7,229,-59,107
TRUE,FALSE,9,6,9,FALSE,FALSE,0,6.8,218,1550,1042,TRUE,6,9,8,TRUE,1,0,6.6,183,-1550,-1042
FALSE,FALSE,1,6,3,TRUE,FALSE,0,7,198,-2160,85,TRUE,6,1,11,FALSE,0,0,6.8,207,2160,-85
FALSE,FALSE,4,11,3,FALSE,FALSE,0,6.8,253,-1874,-1182,TRUE,11,4,7,FALSE,1,0,7,221,1874,1182
FALSE,FALSE,3,6,3,FALSE,FALSE,0,7,238,-1854,-817,TRUE,6,3,6,TRUE,1,0,7.2,232,1854,817
FALSE,FALSE,8,8,8,TRUE,FALSE,0,6.2,196,103,63,TRUE,8,8,6,FALSE,0,0,6.4,194,-103,-63
TRUE,TRUE,4,3,3,FALSE,TRUE,2,6.6,206,2575,997,FALSE,3,4,4,TRUE,0,0,6.8,214,-2575,-997
TRUE,FALSE,7,5,12,TRUE,TRUE,0,7,223,3048,2219,TRUE,5,7,5,FALSE,0,0,6.6,195,-3048,-2219
FALSE,TRUE,7,11,7,FALSE,FALSE,0,6.8,222,-2049,-1230,FALSE,11,7,10,TRUE,1,0,7.4,236,2049,1230
TRUE,FALSE,7,4,9,FALSE,FALSE,0,6.6,215,2139,850,TRUE,4,7,4,TRUE,0,0,6.4,176,-2139,-850
TRUE,TRUE,15,2,17,TRUE,FALSE,1,7.8,252,7980,4916,FALSE,2,15,0,FALSE,0,0,6.4,193,-7980,-4916
FALSE,TRUE,9,7,11,FALSE,FALSE,0,7.2,220,1103,1117,FALSE,7,9,10,FALSE,0,0,7.2,209,-1103,-1117
TRUE,FALSE,13,3,15,TRUE,TRUE,0,7.2,249,6547,2553,TRUE,3,13,1,FALSE,0,0,6.6,179,-6547,-2553
FALSE,FALSE,4,9,3,FALSE,FALSE,0,6.6,234,-2472,-554,TRUE,9,4,8,TRUE,1,0,6.8,227,2472,554
TRUE,TRUE,9,6,10,TRUE,FALSE,0,7.2,228,1464,179,FALSE,6,9,7,FALSE,1,0,6.8,233,-1464,-179
FALSE,FALSE,6,15,6,FALSE,FALSE,0,6.4,166,-4683,-3444,TRUE,15,6,15,TRUE,0,0,7.2,220,4683,3444
TRUE,TRUE,9,0,9,TRUE,FALSE,0,7.2,231,4277,3340,FALSE,0,9,0,FALSE,1,0,6.2,207,-4277,-3340
TRUE,TRUE,7,4,8,FALSE,FALSE,0,7.4,224,1870,1791,FALSE,4,7,3,TRUE,0,0,6.8,243,-1870,-1791
TRUE,TRUE,3,2,3,TRUE,TRUE,0,6.8,217,499,-2,FALSE,2,3,3,FALSE,0,0,7,230,-499,2
TRUE,TRUE,8,5,7,FALSE,FALSE,0,7,232,832,903,FALSE,5,8,8,TRUE,1,0,6.8,228,-832,-903
FALSE,FALSE,9,5,4,FALSE,TRUE,0,7.2,236,1782,2856,TRUE,5,9,6,TRUE,0,0,6.8,207,-1782,-2856
FALSE,TRUE,9,11,10,FALSE,FALSE,0,7,201,-177,-308,FALSE,11,9,11,TRUE,0,0,7.4,206,177,308
FALSE,FALSE,7,15,6,FALSE,FALSE,0,7,219,-2692,-2753,TRUE,15,7,12,TRUE,0,0,7.6,176,2692,2753
FALSE,FALSE,4,7,4,FALSE,FALSE,0,6.4,188,-1976,-2992,TRUE,7,4,7,TRUE,0,0,7.4,230,1976,2992
FALSE,FALSE,9,8,9,TRUE,FALSE,0,7,245,-642,311,TRUE,8,9,11,FALSE,0,0,6.8,236,642,-311
FALSE,TRUE,7,11,10,FALSE,TRUE,1,6.8,209,1051,-1411,FALSE,11,7,8,TRUE,0,0,7.2,183,-1051,1411
TRUE,TRUE,4,2,6,FALSE,FALSE,0,6.6,235,932,-534,FALSE,2,4,2,FALSE,0,0,7,241,-932,534
FALSE,TRUE,5,6,5,FALSE,TRUE,1,7,229,1197,-947,FALSE,6,5,7,TRUE,0,0,7.4,224,-1197,947
TRUE,TRUE,11,4,11,FALSE,TRUE,0,7.2,223,2858,2734,FALSE,4,11,2,FALSE,0,0,6.4,190,-2858,-2734
TRUE,FALSE,4,4,4,FALSE,TRUE,0,6.8,198,202,686,TRUE,4,4,6,FALSE,0,0,6.6,214,-202,-686
FALSE,TRUE,3,4,4,TRUE,FALSE,0,7,236,-688,-1113,FALSE,4,3,4,FALSE,0,0,7.2,269,688,1113
TRUE,TRUE,13,5,13,TRUE,FALSE,1,7.6,217,6289,3996,FALSE,5,13,6,FALSE,0,0,6.4,179,-6289,-3996
FALSE,FALSE,1,8,1,FALSE,FALSE,0,6.8,223,-4075,-3154,TRUE,8,1,7,TRUE,1,1,7.2,211,4075,3154
FALSE,FALSE,8,3,7,TRUE,FALSE,0,7,250,651,2427,TRUE,3,8,3,FALSE,1,1,6.4,201,-651,-2427
FALSE,FALSE,6,11,8,FALSE,FALSE,0,6.8,254,-1882,-1917,TRUE,11,6,6,TRUE,1,0,7.6,218,1882,1917
TRUE,TRUE,6,6,6,TRUE,FALSE,0,7,216,-695,-683,FALSE,6,6,6,FALSE,0,0,7,240,695,683
FALSE,FALSE,4,3,4,FALSE,TRUE,0,7,237,711,1614,TRUE,3,4,5,TRUE,0,0,6.8,209,-711,-1614
FALSE,FALSE,7,7,5,TRUE,FALSE,0,6.8,185,-325,-231,TRUE,7,7,4,FALSE,0,0,7,200,325,231
FALSE,TRUE,3,4,2,TRUE,FALSE,0,6.6,213,-341,-1582,FALSE,4,3,3,FALSE,0,0,7.2,231,341,1582
TRUE,FALSE,5,4,2,TRUE,TRUE,0,6.6,209,-284,-260,TRUE,4,5,5,FALSE,0,0,6.8,228,284,260
FALSE,TRUE,5,8,5,FALSE,FALSE,0,6.8,231,-37,-382,FALSE,8,5,10,FALSE,0,0,7,209,37,382
FALSE,FALSE,3,8,3,FALSE,FALSE,0,6.2,201,-2234,-2021,TRUE,8,3,6,TRUE,0,0,6.8,204,2234,2021
TRUE,TRUE,3,4,6,FALSE,FALSE,0,6.8,217,-299,-238,FALSE,4,3,7,TRUE,0,0,6.8,203,299,238
FALSE,FALSE,2,9,2,FALSE,FALSE,0,6.6,221,-3046,-1990,TRUE,9,2,15,TRUE,0,0,7.2,222,3046,1990
FALSE,FALSE,6,8,4,FALSE,TRUE,0,7.2,239,-259,357,TRUE,8,6,6,FALSE,0,0,7.2,238,259,-357
TRUE,TRUE,9,4,10,FALSE,TRUE,0,7.2,219,2095,1876,FALSE,4,9,8,TRUE,0,0,7,214,-2095,-1876
TRUE,TRUE,8,1,8,FALSE,TRUE,0,7,242,4597,3583,FALSE,1,8,1,TRUE,0,0,6.4,189,-4597,-3583
TRUE,TRUE,11,6,13,FALSE,FALSE,0,7.6,240,4151,3492,FALSE,6,11,9,FALSE,0,0,7,171,-4151,-3492
TRUE,FALSE,5,5,6,FALSE,FALSE,0,6.4,210,-3,-765,TRUE,5,5,4,FALSE,0,0,6.6,221,3,765
TRUE,TRUE,5,2,1,FALSE,FALSE,0,7,203,1215,1170,FALSE,2,5,2,TRUE,0,0,6.6,244,-1215,-1170
FALSE,FALSE,5,11,8,TRUE,FALSE,0,7,236,-2279,-2155,TRUE,11,5,7,FALSE,0,0,7.4,235,2279,2155
TRUE,TRUE,4,3,2,TRUE,FALSE,0,7.4,236,771,1255,FALSE,3,4,3,FALSE,1,0,7,208,-771,-1255
FALSE,FALSE,2,3,2,TRUE,FALSE,0,7.2,230,-1288,-685,TRUE,3,2,5,FALSE,0,0,7,217,1288,685
FALSE,FALSE,5,7,7,FALSE,FALSE,0,6.4,202,-4408,-4522,TRUE,7,5,2,TRUE,1,2,7.4,250,4408,4522
FALSE,FALSE,3,10,2,FALSE,FALSE,0,6.4,204,-3385,-2980,TRUE,10,3,10,TRUE,1,0,7.4,223,3385,2980
FALSE,FALSE,1,4,1,TRUE,TRUE,0,6.8,229,-1691,-1608,TRUE,4,1,4,FALSE,0,0,7,234,1691,1608
FALSE,TRUE,5,2,2,FALSE,FALSE,0,7,232,995,707,FALSE,2,5,4,TRUE,0,0,6.8,219,-995,-707
TRUE,FALSE,8,1,15,TRUE,FALSE,0,6.8,191,2402,2023,TRUE,1,8,1,FALSE,0,0,6.6,228,-2402,-2023
FALSE,TRUE,6,6,5,TRUE,FALSE,0,7.2,214,-25,954,FALSE,6,6,8,FALSE,0,0,6.8,217,25,-954
FALSE,TRUE,8,5,5,TRUE,FALSE,0,7,188,1221,494,FALSE,5,8,4,FALSE,0,0,7,209,-1221,-494
FALSE,FALSE,10,5,11,FALSE,FALSE,0,6.8,224,1841,-591,TRUE,5,10,2,TRUE,0,0,6.8,197,-1841,591
TRUE,TRUE,11,1,8,TRUE,TRUE,0,7.2,230,4368,3523,FALSE,1,11,0,FALSE,0,0,6.6,208,-4368,-3523
FALSE,FALSE,6,3,5,TRUE,TRUE,0,7.2,232,2052,2845,TRUE,3,6,1,FALSE,0,0,6.8,216,-2052,-2845
FALSE,TRUE,8,11,12,FALSE,TRUE,0,6.4,210,-1725,-2264,FALSE,11,8,13,TRUE,0,0,7,192,1725,2264
TRUE,FALSE,8,6,8,FALSE,FALSE,0,6.8,203,1479,1002,TRUE,6,8,10,TRUE,0,0,6.6,173,-1479,-1002
FALSE,FALSE,7,6,11,FALSE,FALSE,0,6.8,216,-674,909,TRUE,6,7,8,FALSE,0,0,6.6,219,674,-909
TRUE,TRUE,8,3,8,TRUE,FALSE,0,7.4,245,3993,2165,FALSE,3,8,6,FALSE,0,0,7.2,188,-3993,-2165
FALSE,FALSE,4,8,5,TRUE,FALSE,0,7,245,-2522,-1763,TRUE,8,4,7,FALSE,0,0,7.6,250,2522,1763
TRUE,TRUE,9,4,11,FALSE,TRUE,0,7,235,1858,1429,FALSE,4,9,3,TRUE,0,0,6.8,215,-1858,-1429
FALSE,FALSE,4,3,7,TRUE,FALSE,0,6.6,210,-996,-1894,TRUE,3,4,3,FALSE,0,0,7,261,996,1894
TRUE,FALSE,6,6,3,FALSE,FALSE,0,7,229,-346,316,TRUE,6,6,6,TRUE,0,0,6.8,241,346,-316
FALSE,FALSE,5,7,4,FALSE,FALSE,0,6.6,184,-1946,-1148,TRUE,7,5,8,FALSE,0,0,7,250,1946,1148
FALSE,TRUE,8,11,9,FALSE,FALSE,0,7,193,-775,-412,FALSE,11,8,8,FALSE,0,0,7,178,775,412
TRUE,TRUE,12,13,15,FALSE,TRUE,0,6.6,173,-1963,-1936,FALSE,13,12,20,TRUE,0,0,7.2,214,1963,1936
FALSE,FALSE,2,9,2,FALSE,FALSE,0,6.4,195,-6199,-4997,TRUE,9,2,6,FALSE,1,2,7.6,249,6199,4997
TRUE,FALSE,11,13,11,FALSE,FALSE,0,7.6,198,520,941,TRUE,13,11,9,FALSE,0,0,7.2,207,-520,-941
TRUE,FALSE,5,6,8,FALSE,FALSE,0,6.8,206,-243,860,TRUE,6,5,8,TRUE,1,0,6.6,205,243,-860
TRUE,TRUE,8,4,11,FALSE,FALSE,0,6.8,246,3314,2262,FALSE,4,8,4,FALSE,0,0,6.6,204,-3314,-2262
TRUE,FALSE,4,4,0,FALSE,TRUE,1,7.4,250,1680,2384,TRUE,4,4,3,FALSE,0,0,6.6,200,-1680,-2384
TRUE,TRUE,13,5,11,TRUE,TRUE,0,7.2,239,5025,3609,FALSE,5,13,8,FALSE,0,0,6.4,147,-5025,-3609
TRUE,TRUE,12,6,19,FALSE,FALSE,1,7.4,216,4426,2385,FALSE,6,12,6,FALSE,0,0,6.6,206,-4426,-2385
TRUE,FALSE,4,7,5,FALSE,FALSE,0,6.6,210,-1937,-1459,TRUE,7,4,10,FALSE,1,0,6.8,197,1937,1459
FALSE,FALSE,6,3,5,FALSE,FALSE,0,6.8,201,1481,996,TRUE,3,6,2,FALSE,0,0,7,208,-1481,-996
FALSE,FALSE,3,10,6,FALSE,FALSE,0,6.4,192,-3643,-3628,TRUE,10,3,18,TRUE,0,0,7,220,3643,3628
FALSE,TRUE,6,10,4,FALSE,FALSE,0,6.6,194,-2240,-1945,FALSE,10,6,13,FALSE,0,0,6.8,223,2240,1945
TRUE,TRUE,8,3,8,TRUE,FALSE,0,7.4,208,2027,2259,FALSE,3,8,1,FALSE,0,0,6.8,218,-2027,-2259
TRUE,FALSE,3,9,3,TRUE,FALSE,0,6.8,237,-2844,-2533,TRUE,9,3,11,FALSE,0,0,7.2,221,2844,2533
TRUE,TRUE,2,2,1,FALSE,FALSE,0,7,233,500,1220,FALSE,2,2,5,FALSE,1,0,6.8,213,-500,-1220
FALSE,FALSE,9,12,9,FALSE,FALSE,0,7.4,243,-315,-293,TRUE,12,9,7,FALSE,0,0,7.4,179,315,293
FALSE,TRUE,4,10,4,FALSE,FALSE,0,6.4,191,-4625,-3193,FALSE,10,4,11,FALSE,0,0,7.2,236,4625,3193
FALSE,FALSE,6,8,8,FALSE,FALSE,0,6.4,199,-2162,-1230,TRUE,8,6,11,TRUE,0,0,6.6,205,2162,1230
TRUE,FALSE,10,5,6,FALSE,FALSE,0,7.4,257,4170,4481,TRUE,5,10,3,FALSE,0,0,6.4,171,-4170,-4481
TRUE,TRUE,6,6,8,TRUE,FALSE,0,6.8,236,-473,-1354,FALSE,6,6,9,FALSE,0,0,7.4,235,473,1354
TRUE,TRUE,11,5,9,TRUE,TRUE,0,7.6,202,3248,2592,FALSE,5,11,6,FALSE,0,0,6.6,164,-3248,-2592
FALSE,FALSE,2,14,3,FALSE,FALSE,0,6.4,219,-5624,-4155,TRUE,14,2,19,TRUE,0,0,7.4,226,5624,4155
FALSE,FALSE,2,6,5,TRUE,FALSE,0,6.8,230,-1769,-587,TRUE,6,2,6,FALSE,0,0,7,254,1769,587
FALSE,FALSE,6,8,9,TRUE,FALSE,0,6.8,236,-2238,-1138,TRUE,8,6,8,FALSE,0,0,7.2,235,2238,1138
FALSE,FALSE,1,10,0,FALSE,FALSE,0,6.6,215,-3756,-1406,TRUE,10,1,10,TRUE,0,0,7.2,184,3756,1406
FALSE,TRUE,7,8,7,FALSE,FALSE,0,6.6,177,-2314,-1903,FALSE,8,7,8,TRUE,1,0,6.8,203,2314,1903
TRUE,TRUE,4,6,4,FALSE,FALSE,0,7,242,-207,-1282,FALSE,6,4,3,FALSE,1,0,7.2,223,207,1282
TRUE,TRUE,11,8,12,TRUE,FALSE,0,7.2,219,2445,1807,FALSE,8,11,10,FALSE,0,0,6.8,194,-2445,-1807
TRUE,TRUE,6,4,11,FALSE,FALSE,0,7,239,2073,2090,FALSE,4,6,4,FALSE,0,0,6.4,203,-2073,-2090
TRUE,FALSE,8,4,10,FALSE,FALSE,0,7.6,250,2012,2314,TRUE,4,8,4,TRUE,1,0,7,221,-2012,-2314
FALSE,FALSE,5,7,4,FALSE,FALSE,0,6.6,196,-1740,-916,TRUE,7,5,8,TRUE,0,0,6.8,230,1740,916
TRUE,FALSE,8,5,7,TRUE,FALSE,0,7.2,219,1959,2441,TRUE,5,8,7,FALSE,0,0,6.6,212,-1959,-2441
FALSE,TRUE,3,1,4,FALSE,FALSE,0,6.8,237,1471,187,FALSE,1,3,1,FALSE,0,0,6.8,187,-1471,-187
FALSE,FALSE,4,12,6,FALSE,FALSE,0,6.6,213,-3859,-2011,TRUE,12,4,10,TRUE,0,0,6.8,216,3859,2011
FALSE,FALSE,1,5,1,FALSE,FALSE,0,6.6,235,-2566,-1797,TRUE,5,1,5,TRUE,0,0,7,264,2566,1797
TRUE,FALSE,10,10,7,FALSE,FALSE,0,7.2,202,-1518,-1106,TRUE,10,10,5,TRUE,0,0,7.4,256,1518,1106
TRUE,TRUE,6,3,5,TRUE,FALSE,0,7.2,233,1387,702,FALSE,3,6,3,FALSE,0,0,6.8,217,-1387,-702
TRUE,FALSE,6,6,5,TRUE,FALSE,0,7,207,370,726,TRUE,6,6,3,FALSE,0,0,6.8,226,-370,-726
TRUE,TRUE,17,4,20,TRUE,FALSE,1,7.2,202,7605,3993,FALSE,4,17,2,FALSE,1,0,6.4,177,-7605,-3993
FALSE,FALSE,9,9,8,FALSE,FALSE,0,6.6,194,-609,-1011,TRUE,9,9,10,FALSE,0,0,7,228,609,1011
FALSE,TRUE,2,3,2,FALSE,FALSE,0,6.8,208,-501,-1154,FALSE,3,2,2,TRUE,0,0,7.2,227,501,1154
TRUE,FALSE,4,5,5,FALSE,FALSE,0,6.8,210,-486,180,TRUE,5,4,9,TRUE,0,0,6.8,218,486,-180
FALSE,TRUE,3,6,0,TRUE,FALSE,0,6.8,206,-1108,-370,FALSE,6,3,6,FALSE,0,0,7,210,1108,370
FALSE,FALSE,4,4,5,FALSE,FALSE,0,7.2,247,-152,16,TRUE,4,4,6,FALSE,0,0,7,243,152,-16
TRUE,FALSE,8,8,8,FALSE,FALSE,0,7.2,228,1501,274,TRUE,8,8,7,FALSE,0,0,7.2,219,-1501,-274
TRUE,TRUE,6,2,9,FALSE,FALSE,0,7.4,242,1829,1496,FALSE,2,6,2,TRUE,0,0,7,239,-1829,-1496
FALSE,TRUE,5,7,4,TRUE,FALSE,0,7.2,236,-790,-741,FALSE,7,5,7,FALSE,0,0,7.2,230,790,741
TRUE,TRUE,10,9,10,TRUE,FALSE,0,7.4,213,1885,1082,FALSE,9,10,9,FALSE,0,0,7,189,-1885,-1082
TRUE,TRUE,2,5,2,FALSE,FALSE,0,6.4,218,-1348,-2082,FALSE,5,2,4,FALSE,1,0,7.4,250,1348,2082
TRUE,FALSE,8,6,8,FALSE,FALSE,0,6.8,227,-47,-888,TRUE,6,8,10,TRUE,0,0,7,240,47,888
FALSE,FALSE,4,7,5,FALSE,FALSE,0,6.8,213,-1091,-617,TRUE,7,4,5,TRUE,1,0,6.8,222,1091,617
TRUE,FALSE,2,6,1,TRUE,FALSE,0,6.4,217,-1808,-1818,TRUE,6,2,7,FALSE,0,0,7.2,183,1808,1818
TRUE,FALSE,6,4,8,TRUE,FALSE,0,7.2,226,2061,924,TRUE,4,6,3,FALSE,0,0,6.8,218,-2061,-924
FALSE,FALSE,4,7,4,FALSE,FALSE,0,7,233,-872,-432,TRUE,7,4,8,FALSE,1,0,7,213,872,432
TRUE,FALSE,9,11,16,FALSE,FALSE,0,6.8,186,-1682,-2102,TRUE,11,9,15,TRUE,0,0,7.2,221,1682,2102
FALSE,TRUE,8,8,7,FALSE,FALSE,0,6.8,227,-262,-1246,FALSE,8,8,10,TRUE,0,0,7,202,262,1246
TRUE,FALSE,12,4,13,FALSE,FALSE,0,7,198,4108,2927,TRUE,4,12,1,TRUE,0,0,6.4,179,-4108,-2927
FALSE,TRUE,5,11,4,FALSE,FALSE,0,6.6,187,-2398,-2326,FALSE,11,5,8,TRUE,0,0,7.2,202,2398,2326
FALSE,FALSE,5,4,10,FALSE,FALSE,0,7.2,218,-167,309,TRUE,4,5,3,FALSE,1,0,7,230,167,-309
TRUE,TRUE,9,4,8,TRUE,TRUE,0,7.4,260,3105,2085,FALSE,4,9,5,FALSE,0,0,6.8,208,-3105,-2085
FALSE,TRUE,6,8,8,FALSE,TRUE,0,6.8,178,-1208,-1365,FALSE,8,6,7,TRUE,0,0,7.2,215,1208,1365
TRUE,TRUE,7,2,3,TRUE,FALSE,1,7.4,255,4088,2662,FALSE,2,7,2,FALSE,0,0,6.6,209,-4088,-2662
