blueWins,blueFirstBlood,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueGoldDiff,blueCSPerMin,redFirstBlood,redEliteMonsters,redDragons,redTotalGold,redTotalExperience,redGoldDiff,redCSPerMin
FALSE,FALSE,0,FALSE,17513,17486,-773,19.3,TRUE,1,TRUE,18286,18220,773,20.8
FALSE,FALSE,2,TRUE,17299,18331,-1143,21.8,TRUE,0,FALSE,18442,19778,1143,23.3
TRUE,FALSE,0,FALSE,16581,19116,1103,25.4,TRUE,0,FALSE,15478,17760,-1103,20.5
TRUE,TRUE,0,FALSE,17137,19582,1482,26.1,FALSE,2,TRUE,15655,19541,-1482,23
FALSE,FALSE,0,FALSE,16262,18196,591,20.7,TRUE,1,TRUE,15671,18004,-591,21.7
FALSE,FALSE,0,FALSE,15719,17678,-3558,21.1,TRUE,2,TRUE,19277,20024,3558,21.2
FALSE,FALSE,1,FALSE,15824,19141,225,22.1,TRUE,1,TRUE,15599,17737,-225,24.8
TRUE,FALSE,1,FALSE,17235,19304,3613,22.7,TRUE,0,FALSE,13622,15795,-3613,18.2
FALSE,TRUE,1,TRUE,17199,19299,1545,22.9,FALSE,0,FALSE,15654,17882,-1545,22.6
FALSE,TRUE,0,FALSE,15716,17405,-411,24.1,FALSE,1,TRUE,16127,19618,411,24.6
TRUE,FALSE,1,TRUE,17835,19830,2177,24.6,TRUE,0,FALSE,15658,18246,-2177,21.3
FALSE,FALSE,0,FALSE,10730,10826,-10830,14,TRUE,0,FALSE,21560,20159,10830,24.1
TRUE,TRUE,1,TRUE,18436,18190,2312,25,FALSE,0,FALSE,16124,17111,-2312,18.1
FALSE,FALSE,1,TRUE,14017,15335,-2309,18.5,TRUE,0,FALSE,16326,18008,2309,21.4
FALSE,TRUE,0,FALSE,15888,15944,-1696,19.5,FALSE,0,FALSE,17584,18479,1696,18.6
TRUE,TRUE,1,FALSE,17185,16790,-246,19.3,FALSE,0,FALSE,17431,17660,246,20.8
FALSE,TRUE,1,FALSE,15358,17220,543,22.3,FALSE,1,TRUE,14815,17844,-543,19.9
TRUE,TRUE,0,FALSE,15448,16856,58,18,FALSE,1,TRUE,15390,16653,-58,20.1
TRUE,TRUE,1,TRUE,17913,19123,2185,24.9,FALSE,0,FALSE,15728,17683,-2185,23.1
TRUE,TRUE,1,TRUE,16231,17392,124,22.2,FALSE,0,FALSE,16107,19651,-124,23.9
FALSE,FALSE,1,TRUE,14878,16786,-4657,21.3,TRUE,0,FALSE,19535,20786,4657,24.4
FALSE,FALSE,1,FALSE,15229,18526,511,24.2,TRUE,1,TRUE,14718,18555,-511,20.9
TRUE,FALSE,0,FALSE,19933,19756,4171,24.8,TRUE,1,TRUE,15762,16259,-4171,20.2
FALSE,FALSE,0,FALSE,14637,17059,-3368,21,TRUE,1,TRUE,18005,19646,3368,23.6
TRUE,FALSE,0,FALSE,16637,17846,-2368,21.9,TRUE,1,TRUE,19005,17228,2368,22.4
TRUE,TRUE,1,TRUE,16840,19004,-144,19.3,FALSE,0,FALSE,16984,19161,144,21.8
FALSE,FALSE,1,TRUE,14358,18106,-2128,19,TRUE,0,FALSE,16486,17842,2128,22.7
FALSE,TRUE,1,TRUE,15403,17392,-2613,24.2,FALSE,1,FALSE,18016,19366,2613,23
FALSE,FALSE,0,FALSE,16328,17459,-1325,22.1,TRUE,1,TRUE,17653,18418,1325,23.4
TRUE,TRUE,1,TRUE,16166,17100,-209,18.8,FALSE,0,FALSE,16375,17453,209,21.5
FALSE,FALSE,0,FALSE,13458,16195,-4232,22.1,TRUE,0,FALSE,17690,18651,4232,22.5
TRUE,FALSE,1,TRUE,15613,17643,-716,22.9,TRUE,0,FALSE,16329,17006,716,21.3
FALSE,FALSE,0,FALSE,16819,18039,1621,24.4,TRUE,1,TRUE,15198,17911,-1621,21.9
FALSE,FALSE,0,FALSE,14815,16969,-2541,22.1,TRUE,2,TRUE,17356,18890,2541,23.7
FALSE,FALSE,0,FALSE,16186,17103,-2072,20.7,TRUE,2,TRUE,18258,18458,2072,21.1
FALSE,FALSE,0,FALSE,16538,18285,239,25.3,TRUE,2,TRUE,16299,18590,-239,24.3
FALSE,FALSE,0,FALSE,14291,16706,-3378,17.8,TRUE,1,TRUE,17669,18788,3378,23.3
FALSE,TRUE,0,FALSE,15399,17209,-1589,21.7,FALSE,1,TRUE,16988,17784,1589,21
FALSE,FALSE,1,FALSE,13726,16098,-4474,18.4,TRUE,1,TRUE,18200,21314,4474,23.6
TRUE,FALSE,0,FALSE,17776,17464,90,21.1,TRUE,0,FALSE,17686,18004,-90,20.3
TRUE,TRUE,1,TRUE,18913,19076,1051,18.3,FALSE,0,FALSE,17862,19064,-1051,20.9
TRUE,TRUE,1,TRUE,17317,18842,2022,22.6,FALSE,0,FALSE,15295,17872,-2022,24.2
FALSE,TRUE,0,FALSE,17809,18479,2278,23.8,FALSE,0,FALSE,15531,16268,-2278,18.9
TRUE,TRUE,1,TRUE,16474,18843,2402,22.5,FALSE,0,FALSE,14072,16403,-2402,20.6
TRUE,FALSE,0,FALSE,16915,19035,-1716,21.4,TRUE,2,TRUE,18631,20129,1716,23.8
FALSE,FALSE,1,TRUE,14964,17928,-973,23.5,TRUE,0,FALSE,15937,19660,973,25.1
TRUE,FALSE,0,FALSE,19253,19378,3044,21.2,TRUE,1,TRUE,16209,18117,-3044,21.2
FALSE,FALSE,0,FALSE,14797,16690,-4265,21.3,TRUE,2,TRUE,19062,19880,4265,24.4
TRUE,FALSE,0,FALSE,17642,18820,1794,22.7,TRUE,0,FALSE,15848,16272,-1794,17.9
FALSE,FALSE,0,FALSE,14462,16255,-2247,21,TRUE,1,TRUE,16709,17756,2247,21.3
TRUE,FALSE,0,FALSE,16993,19167,-1019,19.5,TRUE,0,FALSE,18012,18468,1019,20.2
FALSE,FALSE,0,FALSE,14149,17085,-3960,18.9,TRUE,0,FALSE,18109,19618,3960,22
TRUE,TRUE,1,TRUE,18633,18488,4235,23.1,FALSE,0,FALSE,14398,14934,-4235,16.4
TRUE,FALSE,1,TRUE,17421,19535,-108,24.4,TRUE,0,FALSE,17529,18281,108,21.2
FALSE,FALSE,1,FALSE,14112,17417,-1309,20.2,TRUE,1,TRUE,15421,17066,1309,20.5
FALSE,TRUE,0,FALSE,19095,19444,2999,21.9,FALSE,0,FALSE,16096,17260,-2999,20.4
TRUE,FALSE,1,TRUE,16770,19515,402,21.2,TRUE,0,FALSE,16368,17874,-402,22.2
FALSE,FALSE,0,FALSE,17430,17345,421,21,TRUE,1,TRUE,17009,18100,-421,21.6
FALSE,FALSE,1,TRUE,15011,15341,-1071,17.3,TRUE,0,FALSE,16082,17151,1071,22.6
FALSE,FALSE,1,FALSE,13475,15686,-5840,20.6,TRUE,1,TRUE,19315,18098,5840,26.2
FALSE,FALSE,0,FALSE,13581,17687,-1885,20.1,TRUE,1,TRUE,15466,18053,1885,24.6
TRUE,TRUE,2,TRUE,16743,17531,52,18.9,FALSE,0,FALSE,16691,17310,-52,20.8
TRUE,TRUE,1,TRUE,16331,17720,-377,23.1,FALSE,0,FALSE,16708,18954,377,22.9
FALSE,FALSE,1,FALSE,15948,16134,-361,18.5,TRUE,0,FALSE,16309,17156,361,19.6
TRUE,TRUE,2,TRUE,19155,20750,4526,25.1,FALSE,0,FALSE,14629,17991,-4526,19.2
TRUE,TRUE,1,FALSE,17312,16818,1139,20.9,FALSE,1,TRUE,16173,17703,-1139,20.8
TRUE,TRUE,0,FALSE,16990,17608,2565,18.7,FALSE,0,FALSE,14425,16373,-2565,21.2
TRUE,FALSE,1,TRUE,17785,17490,376,18.3,TRUE,0,FALSE,17409,17960,-376,20.7
FALSE,TRUE,0,FALSE,15704,16968,-322,21,FALSE,0,FALSE,16026,17684,322,17.9
TRUE,FALSE,1,TRUE,17055,19132,1400,22.8,TRUE,0,FALSE,15655,18644,-1400,23.5
FALSE,TRUE,1,TRUE,17538,19111,34,21.9,FALSE,0,FALSE,17504,18966,-34,22.5
TRUE,TRUE,0,FALSE,15340,16902,-885,21.3,FALSE,2,TRUE,16225,18456,885,24
FALSE,FALSE,0,FALSE,15679,16997,-3209,18.8,TRUE,0,FALSE,18888,19723,3209,23.3
TRUE,FALSE,0,FALSE,16391,17955,129,20.9,TRUE,1,TRUE,16262,17725,-129,19.9
TRUE,FALSE,1,TRUE,19362,18101,870,22.1,TRUE,1,FALSE,18492,17971,-870,21.6
FALSE,FALSE,0,FALSE,14049,16350,-2798,19.4,TRUE,2,TRUE,16847,19975,2798,24.8
TRUE,FALSE,1,TRUE,17905,18292,482,19.5,TRUE,0,FALSE,17423,17826,-482,15.9
TRUE,FALSE,1,TRUE,17329,19569,1257,23.9,TRUE,0,FALSE,16072,18446,-1257,24.2
FALSE,FALSE,0,FALSE,16699,17566,-967,19.5,TRUE,0,FALSE,17666,17829,967,20.8
FALSE,TRUE,1,FALSE,16859,17173,-2416,19.8,FALSE,1,TRUE,19275,19425,2416,22.1
FALSE,FALSE,0,FALSE,14800,18190,-1808,20.7,TRUE,1,TRUE,16608,18449,1808,23.1
TRUE,TRUE,0,FALSE,15452,16236,926,19.5,FALSE,1,TRUE,14526,17085,-926,18.6
FALSE,FALSE,1,TRUE,16981,19169,1621,23.2,TRUE,0,FALSE,15360,17376,-1621,23.6
TRUE,TRUE,0,FALSE,15735,17967,1558,21.9,FALSE,1,FALSE,14177,16400,-1558,20.2
TRUE,FALSE,1,TRUE,15458,19132,98,21.9,TRUE,0,FALSE,15360,18148,-98,24
FALSE,TRUE,0,FALSE,16515,16954,1547,19.8,FALSE,1,TRUE,14968,15736,-1547,19.3
FALSE,TRUE,0,FALSE,16275,16965,-2001,22.1,FALSE,1,TRUE,18276,19501,2001,19.3
TRUE,FALSE,0,FALSE,16150,16981,-1166,20.7,TRUE,1,TRUE,17316,17969,1166,21.8
TRUE,FALSE,2,TRUE,17913,18248,785,21.7,TRUE,0,FALSE,17128,16875,-785,19.1
FALSE,FALSE,0,FALSE,15623,17536,-1160,22.4,TRUE,1,TRUE,16783,18128,1160,19.4
TRUE,FALSE,1,TRUE,16405,18231,1410,23.3,TRUE,0,FALSE,14995,16988,-1410,23.5
TRUE,FALSE,1,TRUE,16912,19261,750,25.3,TRUE,0,FALSE,16162,17968,-750,23.3
TRUE,TRUE,1,TRUE,17092,19011,2788,24.2,FALSE,0,FALSE,14304,17686,-2788,21.5
TRUE,TRUE,1,TRUE,17056,18811,739,23.4,FALSE,0,FALSE,16317,18100,-739,23.1
TRUE,FALSE,0,FALSE,15039,17278,-960,22.1,TRUE,1,TRUE,15999,19021,960,23.2
TRUE,TRUE,0,FALSE,17465,17968,1428,21.8,FALSE,1,TRUE,16037,17505,-1428,22.2
TRUE,TRUE,2,TRUE,18989,19584,2545,20.1,FALSE,0,FALSE,16444,17889,-2545,21.2
FALSE,TRUE,0,FALSE,14663,16512,-2405,24.2,FALSE,1,TRUE,17068,19166,2405,23.5
TRUE,FALSE,1,TRUE,15208,17411,-1318,22.4,TRUE,1,FALSE,16526,17005,1318,21.1
FALSE,TRUE,1,TRUE,18036,17340,-1501,21.3,FALSE,1,FALSE,19537,20459,1501,22.1
FALSE,TRUE,2,TRUE,17875,18665,984,20.5,FALSE,0,FALSE,16891,17523,-984,22.7
FALSE,TRUE,0,FALSE,15985,17576,-974,22.3,FALSE,1,TRUE,16959,19554,974,18.8
FALSE,TRUE,1,TRUE,17035,16379,1385,18.7,FALSE,1,FALSE,15650,17206,-1385,17.9
TRUE,TRUE,0,FALSE,17602,18119,2956,25.4,FALSE,0,FALSE,14646,15979,-2956,20.5
FALSE,FALSE,0,FALSE,15979,17379,-583,19.5,TRUE,1,TRUE,16562,17019,583,20
FALSE,TRUE,0,FALSE,18287,18535,2845,24.2,FALSE,0,FALSE,15442,16371,-2845,23.3
FALSE,FALSE,0,FALSE,14888,15213,-5010,15.3,TRUE,1,TRUE,19898,19722,5010,21.8
TRUE,FALSE,1,TRUE,16040,18690,-877,24.8,TRUE,0,FALSE,16917,19503,877,26.4
TRUE,TRUE,1,TRUE,15388,17788,365,22,FALSE,0,FALSE,15023,18507,-365,25.2
FALSE,FALSE,0,FALSE,16726,18339,278,21.7,TRUE,1,TRUE,16448,18682,-278,20.6
TRUE,FALSE,1,TRUE,17242,18478,1291,23,TRUE,0,FALSE,15951,16362,-1291,17.1
TRUE,TRUE,1,TRUE,17650,18670,2518,24.3,FALSE,0,FALSE,15132,16288,-2518,19.6
FALSE,FALSE,0,FALSE,17335,19512,364,20.8,TRUE,0,FALSE,16971,17807,-364,21.8
FALSE,TRUE,1,TRUE,16938,17857,206,22.2,FALSE,0,FALSE,16732,18317,-206,21.5
FALSE,TRUE,0,FALSE,13655,15392,-5221,17.9,FALSE,1,TRUE,18876,19612,5221,23.9
TRUE,FALSE,1,FALSE,16823,18727,151,21.3,TRUE,1,TRUE,16672,17921,-151,22.6
TRUE,TRUE,1,TRUE,15834,19029,782,25.8,FALSE,0,FALSE,15052,17387,-782,23.8
FALSE,FALSE,1,FALSE,14970,17809,-2366,23.5,TRUE,0,FALSE,17336,18149,2366,22.6
FALSE,FALSE,1,TRUE,17173,18789,386,23.2,TRUE,0,FALSE,16787,18989,-386,20.2
FALSE,FALSE,0,FALSE,13409,15601,-3559,20.3,TRUE,2,TRUE,16968,18921,3559,23.6
TRUE,TRUE,1,FALSE,17022,19318,-900,23.7,FALSE,1,TRUE,17922,17843,900,20.3
FALSE,FALSE,1,FALSE,15804,18509,606,22.8,TRUE,1,TRUE,15198,17689,-606,21
FALSE,TRUE,1,TRUE,17073,16988,2939,19.5,FALSE,0,FALSE,14134,15995,-2939,19.7
TRUE,FALSE,1,TRUE,16553,19304,1216,20.5,TRUE,0,FALSE,15337,16415,-1216,17.3
FALSE,TRUE,1,TRUE,17679,19757,2488,23.7,FALSE,0,FALSE,15191,17304,-2488,22.2
FALSE,FALSE,1,TRUE,14007,14101,-6259,19.7,TRUE,0,FALSE,20266,19477,6259,24.7
FALSE,FALSE,1,TRUE,13986,16124,-3246,18.9,TRUE,0,FALSE,17232,18104,3246,20.9
FALSE,TRUE,0,FALSE,16481,18136,572,19,FALSE,1,TRUE,15909,18369,-572,22.4
TRUE,FALSE,1,TRUE,17834,19107,1260,20.8,TRUE,0,FALSE,16574,17966,-1260,22.6
TRUE,TRUE,1,TRUE,17200,17501,528,22.6,FALSE,0,FALSE,16672,18306,-528,19.9
TRUE,TRUE,2,TRUE,17125,16776,-206,19.1,FALSE,0,FALSE,17331,17139,206,20.4
TRUE,FALSE,1,TRUE,16937,18017,375,21.4,TRUE,0,FALSE,16562,18583,-375,19.4
TRUE,TRUE,2,TRUE,15802,17365,306,23.7,FALSE,0,FALSE,15496,18301,-306,20.9
TRUE,FALSE,0,FALSE,19336,19593,4680,22.1,TRUE,0,FALSE,14656,16813,-4680,21.4
TRUE,TRUE,1,TRUE,18524,18193,2702,24.1,FALSE,0,FALSE,15822,17146,-2702,22.8
FALSE,TRUE,0,FALSE,15346,17250,-1938,21.2,FALSE,1,TRUE,17284,18423,1938,22.5
TRUE,TRUE,1,TRUE,16912,17195,1051,20.5,FALSE,0,FALSE,15861,16398,-1051,21.2
TRUE,FALSE,0,FALSE,14843,18146,-620,23.6,TRUE,0,FALSE,15463,18293,620,23.6
FALSE,TRUE,0,FALSE,17037,17825,987,23.7,FALSE,2,TRUE,16050,18202,-987,21.9
TRUE,FALSE,0,FALSE,17525,16972,-437,20.2,TRUE,1,TRUE,17962,18256,437,19
FALSE,FALSE,1,FALSE,14102,16463,-2031,21.1,TRUE,0,FALSE,16133,19003,2031,22.1
FALSE,FALSE,0,FALSE,15530,18389,-1932,22.2,TRUE,1,TRUE,17462,19319,1932,23.2
FALSE,TRUE,0,FALSE,15168,17149,-2626,20.1,FALSE,0,FALSE,17794,19141,2626,25.4
TRUE,FALSE,1,TRUE,14900,18274,-2631,21.1,TRUE,0,FALSE,17531,19632,2631,22.1
TRUE,TRUE,2,TRUE,17639,19606,1899,22.8,FALSE,0,FALSE,15740,16916,-1899,20.8
TRUE,TRUE,1,TRUE,14958,16560,-2607,23.9,FALSE,0,FALSE,17565,18685,2607,25.3
FALSE,FALSE,1,TRUE,14569,16559,-676,22.7,TRUE,0,FALSE,15245,17423,676,23.6
FALSE,TRUE,2,TRUE,16820,18804,1968,22.2,FALSE,0,FALSE,14852,16881,-1968,20.5
FALSE,FALSE,0,FALSE,14891,17683,-4035,21.8,TRUE,1,TRUE,18926,20322,4035,24.6
FALSE,FALSE,0,FALSE,15089,16002,-2349,18.2,TRUE,1,TRUE,17438,18680,2349,20.1
FALSE,FALSE,0,FALSE,13427,16472,-3175,21.1,TRUE,1,TRUE,16602,18317,3175,21.7
TRUE,TRUE,2,TRUE,17848,19823,2450,25.3,FALSE,0,FALSE,15398,17590,-2450,22.7
TRUE,TRUE,2,TRUE,18021,18556,1373,20.2,FALSE,0,FALSE,16648,16790,-1373,20
TRUE,TRUE,2,TRUE,16370,18289,1504,25.7,FALSE,0,FALSE,14866,16232,-1504,19.1
TRUE,TRUE,1,TRUE,16091,16748,-765,20,FALSE,0,FALSE,16856,17240,765,18.5
FALSE,FALSE,0,FALSE,15129,15915,-2921,17.6,TRUE,0,FALSE,18050,19111,2921,20.3
TRUE,TRUE,0,FALSE,16817,17790,2283,22.8,FALSE,1,TRUE,14534,16960,-2283,20.2
TRUE,TRUE,1,FALSE,18203,17893,2297,24.8,FALSE,1,TRUE,15906,17501,-2297,19.3
TRUE,FALSE,0,FALSE,17706,17870,578,21.2,TRUE,0,FALSE,17128,17726,-578,20.4
TRUE,FALSE,1,TRUE,16668,18055,1794,19.2,TRUE,0,FALSE,14874,15408,-1794,20.3
FALSE,TRUE,0,FALSE,15862,16175,-971,22.9,FALSE,1,FALSE,16833,17763,971,19.5
TRUE,TRUE,0,FALSE,17479,17898,1269,20.9,FALSE,1,TRUE,16210,18320,-1269,20.7
FALSE,TRUE,1,FALSE,16782,18450,-34,21.8,FALSE,1,TRUE,16816,18572,34,23.4
FALSE,FALSE,1,TRUE,17942,18724,1171,21.3,TRUE,0,FALSE,16771,17806,-1171,18.9
FALSE,FALSE,0,FALSE,17418,18495,-2298,20.2,TRUE,1,TRUE,19716,19750,2298,17.1
FALSE,TRUE,0,FALSE,16180,16639,-2807,18.5,FALSE,0,FALSE,18987,19595,2807,23.6
TRUE,TRUE,0,FALSE,14124,15978,-1155,22.9,FALSE,0,FALSE,15279,16616,1155,21.5
FALSE,FALSE,0,FALSE,18452,17864,-69,24.1,TRUE,2,TRUE,18521,18498,69,18
FALSE,TRUE,1,TRUE,17142,18300,576,22.7,FALSE,1,FALSE,16566,20139,-576,22.2
FALSE,TRUE,1,FALSE,16143,17196,-1694,18.1,FALSE,1,TRUE,17837,17664,1694,20
FALSE,FALSE,0,FALSE,15944,17805,-2600,20.1,TRUE,1,TRUE,18544,19392,2600,25.1
FALSE,FALSE,1,FALSE,14059,17446,-2160,21.3,TRUE,1,TRUE,16219,17534,2160,20.4
TRUE,TRUE,1,TRUE,19465,17819,4013,21.4,FALSE,0,FALSE,15452,15682,-4013,18.2
FALSE,TRUE,1,TRUE,17151,18082,1338,22.7,FALSE,0,FALSE,15813,18036,-1338,20.4
TRUE,FALSE,1,FALSE,19483,19290,5019,22.7,TRUE,0,FALSE,14464,15525,-5019,20.3
FALSE,FALSE,0,FALSE,15716,16324,258,19,TRUE,1,TRUE,15458,15562,-258,18.3
FALSE,FALSE,0,FALSE,15015,17386,-2327,21.6,TRUE,1,FALSE,17342,19687,2327,23
FALSE,FALSE,0,FALSE,16847,19212,1843,21.1,TRUE,0,FALSE,15004,15628,-1843,19.4
FALSE,TRUE,0,FALSE,14907,16847,-1021,20.5,FALSE,1,TRUE,15928,18999,1021,23.8
FALSE,TRUE,0,FALSE,15768,17401,-450,20,FALSE,1,TRUE,16218,19122,450,22.5
FALSE,TRUE,1,TRUE,16722,17229,-790,16.3,FALSE,1,FALSE,17512,18401,790,20.7
FALSE,FALSE,1,FALSE,15385,17822,-989,22.7,TRUE,1,TRUE,16374,18924,989,22.4
FALSE,TRUE,0,FALSE,16102,17077,-1412,20,FALSE,0,FALSE,17514,17845,1412,22.7
TRUE,FALSE,0,FALSE,16977,19637,1926,20.9,TRUE,1,TRUE,15051,15863,-1926,23.5
FALSE,TRUE,0,FALSE,16033,17402,-3022,18.8,FALSE,1,FALSE,19055,18015,3022,22.1
TRUE,FALSE,1,TRUE,15272,18442,-716,20.5,TRUE,0,FALSE,15988,17869,716,20.7
FALSE,FALSE,0,FALSE,18959,19305,3522,22,TRUE,1,TRUE,15437,17309,-3522,20.6
FALSE,TRUE,0,FALSE,15633,17562,148,22.2,FALSE,0,FALSE,15485,18105,-148,21
FALSE,FALSE,0,FALSE,14490,17638,-2987,22.2,TRUE,1,TRUE,17477,19655,2987,23.5
TRUE,TRUE,0,FALSE,17812,19411,2303,26.3,FALSE,1,TRUE,15509,16461,-2303,19.1
FALSE,FALSE,0,FALSE,15603,18354,288,23.9,TRUE,0,FALSE,15315,18693,-288,23.2
TRUE,TRUE,1,TRUE,16667,18290,1692,23.9,FALSE,1,FALSE,14975,17917,-1692,20.9
FALSE,FALSE,0,FALSE,16177,18425,-1546,22.4,TRUE,1,TRUE,17723,19135,1546,18.3
FALSE,FALSE,0,FALSE,16780,17484,-1226,20.9,TRUE,1,TRUE,18006,17436,1226,22.5
FALSE,TRUE,0,FALSE,15938,14724,-1985,19.4,FALSE,1,TRUE,17923,18390,1985,18.7
TRUE,TRUE,0,FALSE,16154,16080,-2005,19.9,FALSE,0,FALSE,18159,17816,2005,22.9
FALSE,FALSE,2,TRUE,14975,18139,-1530,20.1,TRUE,0,FALSE,16505,18285,1530,22
FALSE,TRUE,1,FALSE,14683,16048,-4600,21.5,FALSE,0,FALSE,19283,19954,4600,20.9
TRUE,FALSE,1,TRUE,15836,18034,75,21.6,TRUE,0,FALSE,15761,18157,-75,25.4
TRUE,TRUE,0,FALSE,16463,16852,-185,20.7,FALSE,2,TRUE,16648,18294,185,22.8
TRUE,TRUE,1,TRUE,15712,17100,-418,21.3,FALSE,0,FALSE,16130,17085,418,16.6
TRUE,TRUE,1,FALSE,17665,19246,3642,23.2,FALSE,1,TRUE,14023,17048,-3642,19.9
TRUE,TRUE,1,TRUE,19680,18528,5397,20.4,FALSE,0,FALSE,14283,15600,-5397,17.5
TRUE,TRUE,0,FALSE,16400,18900,2247,25.5,FALSE,1,TRUE,14153,17461,-2247,20.2
TRUE,FALSE,1,TRUE,14659,15944,-944,19.3,TRUE,0,FALSE,15603,17994,944,21.3
FALSE,FALSE,0,FALSE,18742,18884,46,23.2,TRUE,0,FALSE,18696,18785,-46,23.6
TRUE,FALSE,0,FALSE,16637,19339,1530,24.5,TRUE,1,TRUE,15107,17034,-1530,21.6
TRUE,TRUE,1,TRUE,18079,19818,3854,27.2,FALSE,0,FALSE,14225,17439,-3854,23
TRUE,TRUE,1,FALSE,16407,18597,-450,21.7,FALSE,1,TRUE,16857,18470,450,22.3
FALSE,FALSE,0,FALSE,16145,17448,-1962,21.5,TRUE,0,FALSE,18107,18132,1962,22.3
TRUE,TRUE,1,FALSE,19557,18126,4238,19.3,FALSE,1,TRUE,15319,16708,-4238,20.6
TRUE,FALSE,0,FALSE,16495,18530,1037,23.2,TRUE,0,FALSE,15458,17608,-1037,23.8
FALSE,FALSE,1,TRUE,17480,17096,-366,20.3,TRUE,0,FALSE,17846,18019,366,21.7
TRUE,FALSE,0,FALSE,15074,16329,-1673,22.5,TRUE,1,TRUE,16747,18059,1673,21.5
FALSE,TRUE,0,FALSE,14963,15662,-6047,17,FALSE,2,TRUE,21010,18722,6047,20.3
TRUE,TRUE,1,TRUE,16058,17515,-677,21.7,FALSE,1,FALSE,16735,18897,677,21.4
FALSE,TRUE,0,FALSE,14824,17975,-2465,21.4,FALSE,1,FALSE,17289,18886,2465,24.3
TRUE,TRUE,1,TRUE,17079,17964,-365,21.2,FALSE,0,FALSE,17444,17109,365,23.8
TRUE,TRUE,1,TRUE,20351,19996,5057,22.5,FALSE,0,FALSE,15294,16573,-5057,19.7
TRUE,TRUE,1,FALSE,18732,18910,2292,22.2,FALSE,0,FALSE,16440,17888,-2292,21.3
TRUE,TRUE,1,TRUE,19017,19432,5117,24,FALSE,0,FALSE,13900,15306,-5117,19.3
TRUE,TRUE,0,FALSE,17078,17751,-304,22.4,FALSE,1,TRUE,17382,18774,304,24
FALSE,FALSE,0,FALSE,15351,18539,390,24.5,TRUE,2,TRUE,14961,19367,-390,23.5
FALSE,FALSE,1,FALSE,15885,18531,-257,24.3,TRUE,0,FALSE,16142,19414,257,23.2
TRUE,TRUE,0,FALSE,18851,19227,3737,25.2,FALSE,0,FALSE,15114,17431,-3737,20.3
TRUE,TRUE,0,FALSE,16425,17611,2167,22.7,FALSE,1,TRUE,14258,17073,-2167,20.8
FALSE,FALSE,0,FALSE,15649,17686,-2870,19.9,TRUE,1,TRUE,18519,19709,2870,22.9
TRUE,TRUE,0,FALSE,14659,16241,-1962,19.2,FALSE,0,FALSE,16621,18705,1962,24.4
FALSE,FALSE,1,TRUE,15983,18335,-704,22.9,TRUE,0,FALSE,16687,18866,704,20.5
TRUE,TRUE,1,FALSE,15868,18299,946,22.2,FALSE,1,TRUE,14922,17705,-946,21.3
FALSE,FALSE,1,TRUE,16732,16963,-496,20.8,TRUE,0,FALSE,17228,18147,496,18.6
FALSE,TRUE,0,FALSE,14366,14866,-5395,17.1,FALSE,2,TRUE,19761,20153,5395,21.7
TRUE,FALSE,0,FALSE,16037,18383,59,20.7,TRUE,1,TRUE,15978,18490,-59,22.9
TRUE,FALSE,0,FALSE,17643,17908,1550,21.8,TRUE,2,TRUE,16093,16866,-1550,18.3
FALSE,FALSE,1,TRUE,14261,17724,-2160,19.8,TRUE,0,FALSE,16421,17639,2160,20.7
FALSE,FALSE,0,FALSE,15939,17619,-1874,25.3,TRUE,1,FALSE,17813,18801,1874,22.1
FALSE,FALSE,0,FALSE,15487,18816,-1854,23.8,TRUE,2,TRUE,17341,19633,1854,23.2
FALSE,FALSE,1,TRUE,16601,16246,103,19.6,TRUE,0,FALSE,16498,16183,-103,19.4
TRUE,TRUE,1,FALSE,17048,17678,2575,20.6,FALSE,1,TRUE,14473,16681,-2575,21.4
TRUE,FALSE,2,TRUE,18328,18180,3048,22.3,TRUE,0,FALSE,15280,15961,-3048,19.5
FALSE,TRUE,0,FALSE,17375,18610,-2049,22.2,FALSE,2,TRUE,19424,19840,2049,23.6
TRUE,FALSE,0,FALSE,16556,16868,2139,21.5,TRUE,1,TRUE,14417,16018,-2139,17.6
TRUE,TRUE,1,TRUE,21883,20941,7980,25.2,FALSE,0,FALSE,13903,16025,-7980,19.3
FALSE,TRUE,0,FALSE,17382,19283,1103,22,FALSE,0,FALSE,16279,18166,-1103,20.9
TRUE,FALSE,2,TRUE,20795,18944,6547,24.9,TRUE,0,FALSE,14248,16391,-6547,17.9
FALSE,FALSE,0,FALSE,15469,17314,-2472,23.4,TRUE,2,TRUE,17941,17868,2472,22.7
TRUE,TRUE,1,TRUE,17951,18755,1464,22.8,FALSE,1,FALSE,16487,18576,-1464,23.3
FALSE,FALSE,0,FALSE,15205,15267,-4683,16.6,TRUE,1,TRUE,19888,18711,4683,22
TRUE,TRUE,1,TRUE,17835,18812,4277,23.1,FALSE,1,FALSE,13558,15472,-4277,20.7
TRUE,TRUE,0,FALSE,17329,19681,1870,22.4,FALSE,1,TRUE,15459,17890,-1870,24.3
TRUE,TRUE,2,TRUE,14992,17212,499,21.7,FALSE,0,FALSE,14493,17214,-499,23
TRUE,TRUE,0,FALSE,17033,17938,832,23.2,FALSE,2,TRUE,16201,17035,-832,22.8
